sr_no,state,mp_name,constituency,allocated_amount,project_count,spent_percentage,completion_percentage,state_median,state_mad,deviation_score,is_high_spender,is_low_spender,efficiency_score,financial_risk,duplicate_risk,performance_risk,risk_score,risk_level,risk_explanation,explanation_summary
50,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000.0,6,78.09070197614443,26.264289071036,147000000.0,1.0,0.0,False,False,0.3363305541683997,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹114,793,331.90 vs ₹38,608,504.93.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
51,Telangana,Arvind Dharmapuri,NIZAMABAD,281396355.11,11,52.396353117581455,26.600380383681124,147000000.0,1.0,134396355.11,True,False,0.5076761797522018,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹281,396,355.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹147,441,427.88 vs ₹74,852,500.85.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
52,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000.0,12,74.03727919241794,56.25731767710002,147000000.0,1.0,0.0,False,False,0.7598512302280991,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹108,834,800.41 vs ₹82,698,256.99.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
53,Telangana,Asaduddin Owaisi,HYDERABAD,147000000.0,14,66.55681900396476,51.32053387011652,147000000.0,1.0,0.0,False,False,0.7710785256587966,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹97,838,523.94 vs ₹75,441,184.79.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
54,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000.0,15,82.79464495356248,77.48444274393268,147000000.0,1.0,0.0,False,False,0.9358629750437584,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹121,708,128.08 vs ₹113,902,130.83.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
55,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),147000000.0,11,44.55800266548432,90.01897608708919,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹65,500,263.92 vs ₹132,327,894.85.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
56,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000.0,13,53.37425496336319,55.646149445244006,147000000.0,1.0,0.0,False,False,1.0425653619603736,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹78,460,154.80 vs ₹81,799,839.68.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
57,West Bengal,Asit Kumar Mal,BOLPUR(SC),275694456.74,14,68.18610428079587,83.8938252000099,147000000.0,1.0,128694456.74,True,False,1.230365425402929,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹275,694,456.74 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹187,985,309.77 vs ₹231,290,625.62.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
58,Uttar Pradesh,ATUL GARG,GHAZIABAD,155336470.0,11,49.23373518394833,70.56216098578108,147000000.0,1.0,8336470.0,True,False,1.4332075501106087,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹155,336,470.00 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹76,477,946.28 vs ₹109,608,770.03.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
59,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000.0,7,64.08614302924676,99.99516645434458,147000000.0,1.0,0.0,False,False,1.5603243030043197,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹94,206,630.25 vs ₹146,992,894.69.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
60,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000.0,8,89.81091752722782,69.76583499417922,147000000.0,1.0,0.0,False,False,0.7768079529198488,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹132,022,048.77 vs ₹102,555,777.44.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
61,West Bengal,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,179658399.98,6,71.18005888823889,38.02921110362956,147000000.0,1.0,32658399.97999999,True,False,0.5342677668100826,80,0,80,52.73,YELLOW,"{'financial': 'Allocation is 3x above the state median threshold: ₹179,658,399.98 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹127,880,954.90 vs ₹68,322,672.19.', 'combined': 'Overall risk level YELLOW from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 80}"
62,Andhra Pradesh,B K PARTHASARATHI,HINDUPUR,160491894.11,13,86.96355876749666,82.04084746197537,156430260.11,9430260.110000014,0.4307022237587032,False,False,0.9433934009223046,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹156,430,260.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹139,569,462.65 vs ₹131,668,910.04.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
63,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000.0,11,32.14548742386848,61.13079612290269,147000000.0,1.0,0.0,False,False,1.9016913732504868,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹47,253,866.51 vs ₹89,862,270.30.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
64,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000.0,11,91.9400515457767,64.62607975417255,147000000.0,1.0,0.0,False,False,0.7029154179013637,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹135,151,875.77 vs ₹95,000,337.24.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
65,West Bengal,BAG MITALI,ARAMBAG(SC),147000000.0,5,72.9428610857399,70.12036289162982,147000000.0,1.0,0.0,False,False,0.9613053539154104,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹107,226,005.80 vs ₹103,076,933.45.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
66,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000.0,8,48.1045873103031,58.67603469983738,147000000.0,1.0,0.0,False,False,1.219759652470193,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹70,713,743.35 vs ₹86,253,771.01.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
67,Maharashtra,BAJRANG MANOHAR SONWANE,BEED,165899107.19,11,31.160278594700856,80.7595363306451,147000000.0,1.0,18899107.19,True,False,2.0,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹165,899,107.19 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹51,694,623.99 vs ₹133,979,349.74.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
68,Odisha,BALABHADRA MAJHI,NABARANGPUR(ST),147413962.11,10,58.35059050770076,72.6461101817193,147000000.0,1.0,413962.1100000143,True,False,1.244993573323511,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,413,962.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹86,016,917.38 vs ₹107,090,509.34.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
69,Andhra Pradesh,Balashowry Vallabbhaneni,MACHILIPATNAM,147000000.0,9,38.37229959846648,64.25996964428319,156430260.11,9430260.110000014,-1.0,False,False,1.6746447389577683,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹156,430,260.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹56,407,280.41 vs ₹94,462,155.38.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
70,Telangana,BALRAM NAIK PORIKA,MAHABUBABAD,147000000.0,7,49.00470680173739,29.698039718871723,147000000.0,1.0,0.0,False,False,0.6060242302647308,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹72,036,919.00 vs ₹43,656,118.39.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
71,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678.0,8,61.95600133196788,86.04390864764135,147000000.0,1.0,51293678.0,True,False,1.3887905416395014,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹198,293,678.00 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹122,854,833.78 vs ₹170,619,631.15.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
72,Maharashtra,BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,147000000.0,10,62.74487459189053,35.73077823240874,147000000.0,1.0,0.0,False,False,0.5694613060399163,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹92,234,965.65 vs ₹52,524,244.00.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
